0.0,0.0,0.0,0.0,0.0,0.0,0.003905882352941176,0.0,0.0,0.0,0.20701176470588234,0.7967999999999998,0.7967999999999998,0.0664,0.0,0.0,0.0,0.03124705882352941,0.9960000000000001,0.7264941176470588,0.5429176470588235,0.9920941176470588,0.027341176470588233,0.0,0.0,0.35152941176470587,0.6288470588235294,0.0,0.0,0.710870588235294,0.5351058823529412,0.0,0.0,0.6249411764705882,0.687435294117647,0.0,0.0,0.3085647058823529,0.6991529411764705,0.0,0.0,0.046870588235294115,0.9960000000000001,0.4452705882352941,0.2695058823529412,0.9960000000000001,0.17967058823529414,0.0,0.007811764705882352,0.0,0.2109176470588235,0.9803764705882352,0.9686588235294118,0.355435294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.003905882352941176,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.007811764705882352,0.0,0.0,0.0,0.0,0.0,0.003905882352941176,0.0,0.0,0.0,0.20701176470588234,0.8944470588235294,0.953035294117647,0.14451764705882353,0.0,0.0,0.0,0.0,0.9960000000000001,0.5976,0.7850823529411763,0.9960000000000001,0.07421176470588235,0.0,0.0,0.5390117647058824,0.9374117647058823,0.0,0.0,0.6522823529411764,0.9647529411764706,0.0,0.0,0.6366588235294118,0.7303999999999999,0.0,0.0,0.04296470588235294,0.9960000000000001,0.0,0.0,0.49995294117647054,0.9960000000000001,0.07030588235294116,0.17967058823529414,0.9022588235294118,0.5780705882352941,0.0,0.003905882352941176,0.0,0.6679058823529412,0.9960000000000001,0.9296,0.4491764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.007811764705882352,0.0,0.0,0.0,0.007811764705882352,0.0,0.0,0.0,0.0,0.6561882352941176,0.5233882352941176,0.18748235294117646,0.0,0.0,0.003905882352941176,0.0,0.8749176470588235,0.9960000000000001,0.9960000000000001,0.9960000000000001,0.36715294117647057,0.003905882352941176,0.0,0.4179294117647058,0.9960000000000001,0.0820235294117647,0.08983529411764707,0.9178823529411764,0.8085176470588236,0.0,0.003905882352941176,0.9842823529411764,0.6952470588235294,0.0,0.0,0.4179294117647058,0.9960000000000001,0.0,0.0,0.9960000000000001,0.9803764705882352,0.6171294117647058,0.8319529411764706,0.9960000000000001,0.5624470588235293,0.0,0.007811764705882352,0.015623529411764705,0.49995294117647054,0.7772705882352942,0.7421176470588234,0.22263529411764704,0.003905882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.003905882352941176,0.007811764705882352,0.0,0.0,0.015623529411764705,0.0,0.0,0.0,0.003905882352941176,0.0,0.04296470588235294,0.10545882352941174,0.0,0.0,0.0,0.0,0.0,0.0,0.8983529411764706,0.9960000000000001,0.6522823529411764,0.0,0.0,0.0,0.10155294117647058,0.8280470588235294,0.2773176470588235,0.0,0.5585411764705881,0.0,0.0,0.2616941176470588,0.7694588235294118,0.0,0.003905882352941176,0.2460705882352941,0.3046588235294117,0.0,0.0,0.7382117647058823,0.0,0.0,0.3398117647058823,0.4960470588235294,0.0,0.0,0.0,0.42574117647058823,0.6171294117647058,0.4804235294117647,0.05468235294117647,0.0,0.011717647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.003905882352941176,0.0,0.003905882352941176,0.0,0.003905882352941176,0.0,0.0,0.0,0.0,0.0,0.43355294117647064,0.36715294117647057,0.0,0.0,0.0,0.0,0.10936470588235293,0.9960000000000001,0.8163294117647059,0.8124235294117647,0.9960000000000001,0.0,0.003905882352941176,0.0,0.9960000000000001,0.6210352941176471,0.0,0.0,0.9960000000000001,0.0,0.0,0.3359058823529412,0.9960000000000001,0.0,0.023435294117647058,0.9960000000000001,0.6796235294117646,0.0,0.0,0.6483764705882352,0.9413176470588234,0.4960470588235294,0.9960000000000001,0.7655529411764707,0.0,0.0,0.0,0.24216470588235295,0.9960000000000001,0.9803764705882352,0.18357647058823529,0.0,0.003905882352941176,0.0,0.0,0.0,0.03515294117647058,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.015623529411764705,0.0,0.0,0.007811764705882352,0.015623529411764705,0.003905882352941176,0.0,0.0,0.0,0.12889411764705883,0.8944470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.6991529411764705,0.5351058823529412,0.5858823529411765,0.0,0.0,0.0,0.0,0.17576470588235293,0.6639999999999999,0.0,0.7421176470588234,0.0,0.0,0.003905882352941176,0.0,0.6327529411764705,0.0664,0.19919999999999996,0.554635294117647,0.0,0.0,0.003905882352941176,0.0,0.8710117647058823,0.0,0.9491294117647059,0.027341176470588233,0.0,0.0,0.003905882352941176,0.0,0.3124705882352941,0.9256941176470588,0.20701176470588234,0.0,0.007811764705882352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.003905882352941176,0.007811764705882352,0.0,0.0,0.023435294117647058,0.0,0.0,0.0,0.0,0.0,0.2616941176470588,0.003905882352941176,0.0,0.0,0.007811764705882352,0.0,0.10155294117647058,0.7928941176470587,0.1952941176470588,0.7967999999999998,0.6991529411764705,0.027341176470588233,0.003905882352941176,0.007811764705882352,0.8046117647058824,0.003905882352941176,0.0,0.1679529411764706,0.5312,0.0,0.0,0.5741647058823528,0.10545882352941174,0.0,0.0,0.24216470588235295,0.3280941176470588,0.0,0.0,0.6835294117647058,0.0,0.0,0.4569882352941177,0.4960470588235294,0.0,0.0,0.0,0.11717647058823528,0.7850823529411763,0.6288470588235294,0.2148235294117647,0.0,0.003905882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.0,0.0,0.0,0.0,0.003905882352941176,0.0,0.0,0.0,0.0,0.003905882352941176,0.46870588235294114,0.5116705882352941,0.0,0.0,0.007811764705882352,0.0,0.03515294117647058,0.9960000000000001,0.9960000000000001,0.9413176470588234,0.8007058823529412,0.0,0.0,0.0,0.9960000000000001,0.9960000000000001,0.28903529411764706,0.0,0.9764705882352941,0.0,0.0,0.5390117647058824,0.687435294117647,0.0,0.3359058823529412,0.9960000000000001,0.3593411764705883,0.0,0.0,0.9296,0.14061176470588233,0.2460705882352941,0.9960000000000001,0.8241411764705883,0.0,0.0,0.0,0.4491764705882353,0.9960000000000001,0.9960000000000001,0.6718117647058824,0.0,0.003905882352941176,0.0,0.0,0.0,0.011717647058823529,0.007811764705882352,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.003905882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35152941176470587,0.2616941176470588,0.9764705882352941,0.039058823529411764,0.0,0.003905882352941176,0.0,0.05077647058823529,0.8632,0.0,0.22263529411764704,0.6015058823529411,0.0,0.0,0.0,0.6210352941176471,0.2460705882352941,0.0,0.0,0.5976,0.0,0.007811764705882352,0.0,0.933505882352941,0.0,0.0,0.3983999999999999,0.4765176470588235,0.0,0.0,0.0,0.9803764705882352,0.0,0.07030588235294116,0.9569411764705882,0.0,0.0,0.003905882352941176,0.003905882352941176,0.43745882352941173,0.9960000000000001,0.7382117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.003905882352941176,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
0.0,0.0,0.003905882352941176,0.0,0.0,0.011717647058823529,0.007811764705882352,0.0,0.0,0.0,0.0,0.1952941176470588,0.2616941176470588,0.0,0.0,0.0,0.0,0.0,0.9100705882352941,0.9960000000000001,0.7421176470588234,0.7616470588235293,0.019529411764705882,0.0,0.0,0.4179294117647058,0.5351058823529412,0.0,0.0,0.0,0.5585411764705881,0.0,0.0,0.687435294117647,0.0,0.0,0.007811764705882352,0.0,0.48823529411764705,0.08592941176470588,0.0,0.18748235294117646,0.5312,0.0,0.0,0.10545882352941174,0.8592941176470588,0.0,0.007811764705882352,0.0,0.3437176470588235,0.8280470588235294,0.906164705882353,0.6600941176470587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1	
